order_id,date_id,weather_id,traffic_id,area_id,category_id,vehicle_id,agent_id,order_time,pickup_time,order_hour,delivery_time_minutes,pickup_prep_minutes,delivery_distance_km,delivery_speed_kmh,is_delayed
jhgf687698359,14,4,4,1,14,3,211,17:10:00,17:15:00,17,105,5,17.077,9.758,t
uhmy849081656,14,3,4,2,14,2,302,17:15:00,17:20:00,17,230,5,20.253,5.283,t
poyq526857235,14,4,2,1,14,3,328,19:35:00,19:40:00,19,140,5,13.990,5.996,t
mavr999953579,14,4,4,2,14,2,392,17:40:00,17:45:00,17,170,5,12.435,4.389,t
eein393878639,14,5,2,4,13,3,163,21:55:00,22:10:00,21,80,15,16.827,12.620,t
ybmg115603702,14,6,3,1,13,3,213,23:30:00,23:35:00,23,65,5,10.642,9.823,t
fmkm065541237,14,5,3,1,13,2,209,23:40:00,23:45:00,23,110,5,10.565,5.763,t
bcam640500973,14,3,4,1,13,4,379,17:40:00,17:45:00,17,195,5,13.990,4.305,t
ukdv830730185,14,5,2,1,13,2,422,21:10:00,21:25:00,21,105,15,13.830,7.903,t
ewuh817538675,14,2,4,1,13,4,328,17:25:00,17:30:00,17,215,5,16.636,4.643,t
zweb150363877,14,5,2,1,13,3,405,21:20:00,21:35:00,21,110,15,16.384,8.937,t
ywnn250358661,14,4,3,1,13,3,22,22:40:00,22:55:00,22,65,15,11.008,10.161,t
btqx706209504,14,1,3,4,13,2,404,22:15:00,22:25:00,22,190,10,13.829,4.367,t
vcgq396435695,14,6,4,1,13,2,386,18:40:00,18:45:00,18,135,5,12.072,5.365,t
drxp267042138,14,4,2,1,13,3,281,20:25:00,20:40:00,20,210,15,16.851,4.815,t
itey939076802,14,6,2,1,13,3,317,19:50:00,19:55:00,19,170,5,19.619,6.924,t
xbiu995313594,14,2,2,1,13,3,138,19:10:00,19:15:00,19,185,5,10.642,3.451,t
jbij329128862,14,4,4,1,13,3,243,18:45:00,19:00:00,18,170,15,20.178,7.122,t
niwp373458362,14,3,2,1,13,3,266,20:35:00,20:40:00,20,185,5,12.580,4.080,t
yblm396246606,14,5,2,1,13,2,245,21:00:00,21:10:00,21,220,10,20.853,5.687,t
mpyf141858889,14,4,2,1,13,2,212,19:10:00,19:15:00,19,130,5,11.008,5.081,t
rqzh146834265,14,3,4,1,13,2,334,18:35:00,18:45:00,18,170,10,13.989,4.937,t
ezib289426026,14,2,2,1,13,2,346,20:35:00,20:40:00,20,230,5,12.417,3.239,t
fsym640984876,14,2,2,1,13,4,399,21:55:00,22:10:00,21,195,15,10.758,3.310,t
hobr328090738,14,3,3,1,13,2,421,00:00:00,00:15:00,0,120,15,16.851,8.426,t
vvkg456929937,14,5,3,1,13,2,20,23:50:00,23:55:00,23,140,5,12.162,5.212,t
facq915585759,14,5,4,1,13,2,45,18:40:00,18:55:00,18,125,15,19.916,9.560,t
yssx416967349,14,6,2,1,13,2,20,19:10:00,19:25:00,19,150,15,12.465,4.986,t
hrjp008971648,14,2,3,1,13,2,397,23:00:00,23:05:00,23,180,5,20.181,6.727,t
fmqf995809384,14,1,3,1,13,2,141,23:20:00,23:25:00,23,105,5,13.631,7.789,t
ywur285954150,14,3,2,1,13,3,272,19:45:00,19:50:00,19,130,5,17.078,7.882,t
tqdg447156105,14,6,3,4,13,3,368,22:10:00,22:15:00,22,125,5,12.418,5.961,t
rkte636245488,14,1,4,1,13,3,23,19:00:00,19:10:00,19,145,10,12.162,5.033,t
eiyh291265942,14,3,2,1,13,3,120,21:40:00,21:55:00,21,85,15,10.867,7.671,t
ifam826383924,14,1,3,1,13,2,399,23:40:00,23:55:00,23,220,15,12.235,3.337,t
hazx321360747,14,3,2,4,13,2,186,20:10:00,20:25:00,20,135,15,20.183,8.970,t
ckgc509168539,14,1,2,1,13,2,288,21:20:00,21:35:00,21,225,15,13.990,3.731,t
qqpj084707327,14,4,2,1,13,3,208,20:40:00,20:55:00,20,145,15,12.258,5.072,t
klwj579345922,14,3,2,1,13,2,252,20:30:00,20:35:00,20,145,5,17.138,7.092,t
yjkp810261850,14,6,3,1,13,3,387,22:10:00,22:20:00,22,75,10,10.867,8.694,t
tuaf329193716,14,1,3,1,13,2,166,23:00:00,23:15:00,23,105,15,13.583,7.762,t
bxxu174047668,14,2,3,1,13,4,240,23:30:00,23:45:00,23,175,15,19.916,6.828,t
ygss169500229,14,3,3,1,13,2,92,23:00:00,23:05:00,23,95,5,19.619,12.391,t
iaef417550633,14,2,2,1,13,2,94,21:25:00,21:40:00,21,240,15,12.418,3.105,t
sbgf765024324,14,4,2,1,13,3,212,20:45:00,20:50:00,20,140,5,16.660,7.140,t
qucy630577693,14,1,2,1,13,3,96,21:00:00,21:05:00,21,195,5,16.821,5.176,t
rfuf617640200,14,1,2,1,13,2,423,20:10:00,20:20:00,20,185,10,20.254,6.569,t
rhun275628512,14,6,2,1,13,2,138,19:30:00,19:35:00,19,125,5,12.074,5.796,t
paee507854534,14,4,4,1,13,4,161,17:15:00,17:20:00,17,125,5,16.384,7.864,t
kiya700860317,14,6,4,1,13,3,267,18:20:00,18:30:00,18,150,10,13.973,5.589,t
byop381536376,14,2,4,4,13,4,140,18:30:00,18:35:00,18,170,5,16.385,5.783,t
gohh952801407,14,2,3,1,13,2,378,22:50:00,23:05:00,22,215,15,10.868,3.033,t
gtge242941277,14,2,2,1,13,2,403,20:55:00,21:00:00,20,215,5,10.868,3.033,t
uvjx017060584,14,5,2,1,13,3,380,20:15:00,20:20:00,20,165,5,13.583,4.939,t
chgs735738574,14,6,2,1,13,3,45,21:55:00,22:05:00,21,90,10,11.008,7.339,t
dkab733317830,14,5,3,1,13,2,166,23:55:00,00:10:00,23,120,15,19.890,9.945,t
adke232950673,14,5,2,1,13,2,184,20:20:00,20:30:00,20,110,10,12.436,6.783,t
uvdz576457941,14,3,2,1,13,2,163,21:20:00,21:35:00,21,105,15,19.880,11.360,t
dfef266453712,14,3,2,1,13,2,46,21:35:00,21:50:00,21,140,15,10.587,4.537,t
rgzc749883490,14,3,3,2,13,2,287,22:25:00,22:40:00,22,80,15,19.688,14.766,t
netd777132386,14,4,2,1,13,2,19,19:45:00,19:55:00,19,110,10,19.359,10.559,t
ahvb016065071,14,1,2,2,13,2,230,20:10:00,20:20:00,20,170,10,10.602,3.742,t
bplr217488510,14,2,2,4,13,2,385,19:35:00,19:45:00,19,185,10,10.603,3.439,t
iveb275049826,14,6,4,1,13,2,94,19:00:00,19:10:00,19,105,10,13.789,7.879,t
rqul967529923,14,3,4,1,13,2,21,17:50:00,18:05:00,17,145,15,13.970,5.781,t
dasd172296217,14,2,3,4,13,2,93,00:00:00,00:05:00,0,105,5,17.074,9.757,t
fqgu953417962,14,6,4,1,13,3,213,17:50:00,18:05:00,17,105,15,12.161,6.949,t
dufp775941792,14,1,4,1,10,2,182,17:45:00,17:55:00,17,160,10,10.757,4.034,t
mnjd600263184,14,6,4,1,10,3,251,17:25:00,17:35:00,17,150,10,10.708,4.283,t
qgav286023534,14,1,2,4,10,3,305,19:20:00,19:25:00,19,190,5,17.098,5.399,t
wvue673965104,14,4,2,1,10,2,212,19:45:00,20:00:00,19,130,15,17.137,7.909,t
jxtc254315566,14,6,2,1,10,2,138,21:50:00,22:05:00,21,130,15,12.580,5.806,t
biwk715984081,14,2,2,4,10,2,247,21:00:00,21:05:00,21,245,5,20.178,4.942,t
csuj203440663,14,5,2,1,10,2,343,21:35:00,21:50:00,21,200,15,12.162,3.649,t
bixi927961770,14,5,2,1,10,3,43,19:25:00,19:40:00,19,120,15,10.724,5.362,t
mplw920544748,14,3,4,4,10,2,210,18:00:00,18:15:00,18,125,15,13.972,6.707,t
wqpq761061515,14,1,3,1,10,2,325,23:50:00,00:05:00,23,210,15,19.661,5.617,t
lucj930993614,14,5,3,1,10,2,119,22:15:00,22:20:00,22,100,5,12.580,7.548,t
ipdw730274885,14,1,2,1,10,3,308,22:00:00,22:10:00,22,235,10,10.865,2.774,t
tngm966383797,14,3,4,1,10,2,47,18:15:00,18:30:00,18,120,15,13.407,6.704,t
myzk285720709,14,1,4,1,10,3,319,17:45:00,18:00:00,17,180,15,19.661,6.554,t
umfv434289148,14,3,2,1,10,2,39,19:55:00,20:10:00,19,195,15,16.903,5.201,t
evvo556853585,14,4,2,4,10,2,399,19:50:00,20:05:00,19,180,15,10.868,3.623,t
grul848508139,14,2,2,1,10,2,162,21:20:00,21:25:00,21,190,5,10.590,3.344,t
vzdn516759742,14,1,3,4,10,3,96,23:55:00,00:00:00,23,130,5,10.725,4.950,t
zmjc401670273,14,2,3,1,10,2,185,23:20:00,23:35:00,23,120,15,17.137,8.569,t
huhi712955937,14,4,4,4,10,3,91,19:00:00,19:10:00,19,75,10,16.600,13.280,t
cyga536358444,14,6,2,1,10,2,136,21:50:00,22:05:00,21,160,15,11.008,4.128,t
czse454031690,14,6,3,1,10,2,403,23:50:00,00:05:00,23,100,15,12.421,7.453,t
gnsg974577292,14,2,3,4,10,3,317,23:55:00,00:05:00,23,160,10,16.722,6.271,t
glou136039157,14,5,2,1,10,3,24,21:15:00,21:20:00,21,80,5,19.762,14.822,t
euqd622566586,14,1,2,1,10,3,160,21:10:00,21:20:00,21,165,10,20.183,7.339,t
ndva006469928,14,6,4,1,10,3,140,17:10:00,17:25:00,17,85,15,17.098,12.069,t
wtap105829566,14,4,3,1,10,2,285,22:50:00,23:05:00,22,140,15,10.865,4.656,t
gmnf795351017,14,2,2,1,10,2,308,20:10:00,20:25:00,20,250,15,16.820,4.037,t
netl427161154,14,2,2,4,10,3,246,19:10:00,19:25:00,19,190,15,10.881,3.436,t
cjts467555241,14,5,3,1,10,2,234,22:35:00,22:50:00,22,100,15,12.117,7.270,t
fbgq581266362,14,5,2,1,10,2,251,19:55:00,20:10:00,19,80,15,10.428,7.821,t
lgiy645113295,14,6,4,2,10,2,358,18:35:00,18:40:00,18,245,5,10.641,2.606,t
aumk297291973,14,5,4,1,10,2,251,19:00:00,19:05:00,19,145,5,10.641,4.403,t
nadb147470299,14,2,2,4,10,4,139,20:10:00,20:15:00,20,170,5,14.022,4.949,t
eshj386124779,14,3,3,4,10,3,185,22:20:00,22:30:00,22,95,10,12.099,7.641,t
skbf201528006,14,1,4,1,10,3,400,17:30:00,17:35:00,17,210,5,10.709,3.060,t
qzkh855183302,14,1,3,1,10,2,421,22:50:00,23:00:00,22,140,10,12.436,5.330,t
woul362603649,14,4,2,1,10,4,320,19:35:00,19:50:00,19,175,15,10.587,3.630,t
cncx721180285,14,2,4,1,10,3,346,18:45:00,18:50:00,18,195,5,12.294,3.783,t
xdfk614347157,14,3,2,1,10,3,259,19:35:00,19:45:00,19,195,10,12.099,3.723,t
mhts428548657,14,3,2,1,10,4,93,19:15:00,19:30:00,19,120,15,16.822,8.411,t
wmel461475920,14,1,2,1,10,2,365,21:50:00,21:55:00,21,255,5,11.008,2.590,t
ttxw077430228,14,4,4,1,10,2,95,18:40:00,18:50:00,18,85,10,10.602,7.484,t
fokj971703174,14,3,2,4,10,2,280,21:55:00,22:05:00,21,160,10,13.787,5.170,t
usth605815978,14,4,3,1,10,2,189,22:45:00,22:55:00,22,90,10,10.588,7.059,t
rxvl463445427,14,1,4,4,10,2,135,17:50:00,18:05:00,17,170,15,13.612,4.804,t
khhh498877959,14,2,4,1,10,3,397,18:20:00,18:35:00,18,205,15,10.869,3.181,t
mlcj883673726,14,4,2,1,10,3,92,21:15:00,21:25:00,21,145,10,13.788,5.705,t
etkp118628189,14,3,3,4,10,2,93,22:25:00,22:30:00,22,75,5,20.443,16.354,t
zojk158763688,14,6,4,4,10,2,343,18:30:00,18:45:00,18,175,15,10.563,3.622,t
cmpm594036549,14,6,4,4,10,3,212,18:50:00,18:55:00,18,145,5,13.581,5.620,t
whcx568633281,14,3,4,1,10,3,421,18:00:00,18:10:00,18,135,10,19.976,8.878,t
xjov919505154,14,4,4,1,10,2,47,18:55:00,19:05:00,18,85,10,12.161,8.584,t
nazm920842476,14,6,4,1,10,4,184,17:50:00,18:05:00,17,115,15,12.233,6.382,t
khak536838527,14,1,2,1,10,2,420,20:10:00,20:25:00,20,255,15,19.917,4.686,t
ztck157490972,14,3,3,2,10,2,211,22:20:00,22:35:00,22,95,15,20.857,13.173,t
emyi885871735,14,4,2,1,10,2,120,20:15:00,20:30:00,20,145,15,19.884,8.228,t
udpa388476144,14,1,2,4,10,2,418,21:30:00,21:45:00,21,190,15,19.977,6.309,t
xell449187285,14,2,3,1,10,2,288,22:20:00,22:35:00,22,190,15,20.183,6.374,t
mleb942163074,14,5,4,1,5,2,138,17:20:00,17:30:00,17,75,10,12.436,9.949,t
lcpu502246532,14,6,4,1,5,2,235,18:35:00,18:50:00,18,135,15,12.099,5.377,t
wcqb096301941,14,6,4,1,5,2,320,17:35:00,17:45:00,17,240,10,19.973,4.993,t
nzrr293406504,14,3,2,1,5,3,46,21:20:00,21:25:00,21,135,5,19.977,8.879,t
ktyx669448951,14,2,3,1,5,2,399,22:30:00,22:45:00,22,215,15,16.824,4.695,t
wytt245943528,14,2,2,1,5,4,23,19:15:00,19:20:00,19,180,5,12.580,4.193,t
oduj265352156,14,6,4,1,5,2,236,18:15:00,18:25:00,18,190,10,10.757,3.397,t
ngwn859609161,14,6,2,1,5,2,248,20:45:00,20:55:00,20,205,10,12.099,3.541,t
vhgi442525907,14,3,2,4,5,2,140,19:10:00,19:15:00,19,130,5,10.428,4.813,t
claf475816331,14,6,4,1,5,3,342,18:25:00,18:30:00,18,185,5,10.430,3.383,t
mfph508846680,14,5,4,4,5,2,384,17:20:00,17:35:00,17,160,15,10.588,3.971,t
boax599665737,14,6,4,4,5,3,44,17:40:00,17:45:00,17,90,5,19.916,13.277,t
vrph341521427,14,4,4,1,5,2,422,18:30:00,18:40:00,18,215,10,10.756,3.002,t
aevx686509711,14,4,3,4,5,3,309,23:55:00,00:00:00,23,105,5,10.906,6.232,t
dhdy586765194,14,5,3,1,5,2,234,22:35:00,22:50:00,22,135,15,16.904,7.513,t
jbfp563049875,14,6,2,1,5,3,240,21:15:00,21:25:00,21,180,10,10.881,3.627,t
bdui323910768,14,5,3,4,5,2,22,23:55:00,00:10:00,23,105,15,20.206,11.546,t
klnw098706593,14,2,3,1,5,2,67,22:25:00,22:40:00,22,120,15,16.828,8.414,t
ibrt787537779,14,1,2,1,5,3,47,21:35:00,21:50:00,21,205,15,13.970,4.089,t
iyvt959084251,14,2,3,1,5,2,21,23:20:00,23:35:00,23,130,15,10.906,5.034,t
pult956533047,14,2,3,1,5,2,93,22:10:00,22:20:00,22,100,10,13.788,8.273,t
tzoc858141071,14,4,2,1,5,2,323,21:15:00,21:25:00,21,230,10,13.682,3.569,t
pxtr994251032,14,6,3,1,5,3,346,22:20:00,22:30:00,22,140,10,17.298,7.413,t
xcix069023603,14,1,3,1,5,3,286,22:35:00,22:45:00,22,140,10,20.179,8.648,t
ddyq746063349,14,2,2,1,5,2,163,19:10:00,19:25:00,19,215,15,12.580,3.511,t
jmdh569430318,14,6,2,1,5,2,361,20:45:00,20:50:00,20,220,5,20.182,5.504,t
gazg572066841,14,3,2,1,5,4,326,20:40:00,20:50:00,20,125,10,13.682,6.567,t
ovcp568807237,14,1,3,1,5,3,274,23:30:00,23:45:00,23,155,15,19.884,7.697,t
lkkm301699136,14,1,4,1,5,2,306,17:55:00,18:00:00,17,240,5,20.857,5.214,t
jkbm769060682,14,3,2,4,5,2,70,19:30:00,19:40:00,19,95,10,20.178,12.744,t
tbyf150794416,14,1,4,1,5,2,20,18:35:00,18:40:00,18,215,5,17.099,4.772,t
aqox560588092,14,5,2,1,5,3,270,19:10:00,19:25:00,19,105,15,19.975,11.414,t
sbdf314496400,14,5,4,4,5,2,287,17:15:00,17:25:00,17,140,10,10.757,4.610,t
ygdq271685955,14,6,2,1,5,2,235,20:30:00,20:40:00,20,135,10,20.443,9.086,t
hlql860853514,14,3,2,1,5,3,261,19:25:00,19:35:00,19,190,10,16.601,5.242,t
bsfc792582876,14,5,3,1,5,3,250,23:10:00,23:15:00,23,105,5,16.902,9.658,t
ellg416745605,14,4,2,1,5,2,160,21:35:00,21:40:00,21,180,5,20.181,6.727,t
jtvh248347072,14,4,2,1,5,3,93,20:45:00,20:50:00,20,125,5,10.868,5.217,t
hkkq999016516,14,3,2,4,5,3,359,21:00:00,21:05:00,21,180,5,12.099,4.033,t
vnia830771489,14,1,3,4,5,2,271,23:40:00,23:45:00,23,130,5,10.756,4.964,t
gyqx312378412,14,4,4,1,5,3,261,17:35:00,17:50:00,17,155,15,16.635,6.439,t
liwd816759387,14,1,2,4,5,2,95,20:00:00,20:15:00,20,165,15,16.601,6.037,t
vcrh166184085,14,6,2,1,5,2,70,19:30:00,19:40:00,19,195,10,13.584,4.180,t
hqzz299427572,14,1,2,1,5,4,364,21:50:00,21:55:00,21,200,5,10.906,3.272,t
zejf700821404,14,2,3,1,5,3,384,23:40:00,23:45:00,23,145,5,12.100,5.007,t
uibx007663351,14,2,3,1,5,3,164,23:30:00,23:35:00,23,120,5,20.443,10.222,t
fese835613322,14,4,4,4,5,3,363,18:10:00,18:25:00,18,180,15,10.866,3.622,t
zjaq022161628,14,5,3,1,5,3,70,23:10:00,23:15:00,23,140,5,13.788,5.909,t
kteg429422532,14,6,2,1,5,3,43,21:40:00,21:50:00,21,110,10,16.830,9.180,t
yglw297764245,14,2,3,1,5,3,93,22:10:00,22:15:00,22,100,5,13.973,8.384,t
jojk627243413,14,3,4,1,5,2,361,18:50:00,19:00:00,18,190,10,13.612,4.299,t
azok585237222,14,2,2,1,5,4,117,21:35:00,21:45:00,21,170,10,10.726,3.786,t
cijd388877247,14,2,4,1,5,2,418,17:40:00,17:50:00,17,165,10,10.433,3.794,t
mdhi601262846,14,6,2,1,5,2,96,21:15:00,21:25:00,21,185,10,20.253,6.569,t
ungz379805219,14,4,4,1,5,2,404,18:40:00,18:55:00,18,110,15,13.972,7.621,t
cugo214412879,14,4,2,1,5,4,366,19:10:00,19:15:00,19,135,5,14.022,6.232,t
ilik524489306,14,3,3,4,3,2,235,23:20:00,23:35:00,23,105,15,20.178,11.530,t
ctls152298766,14,2,3,1,3,3,268,22:10:00,22:15:00,22,135,5,19.883,8.837,t
yery465818315,14,2,4,1,3,3,22,17:20:00,17:30:00,17,180,10,10.641,3.547,t
ultp205751339,14,5,4,4,3,3,364,17:35:00,17:40:00,17,100,5,19.891,11.935,t
qlau490246196,14,5,2,1,3,2,140,20:50:00,21:05:00,20,120,15,10.725,5.363,t
fkzs209619227,14,4,4,1,3,2,93,17:15:00,17:30:00,17,180,15,10.588,3.529,t
rukv124765071,14,1,3,1,3,3,387,23:45:00,23:50:00,23,145,5,19.661,8.136,t
wywd078104508,14,1,3,1,3,2,137,23:10:00,23:20:00,23,130,10,10.642,4.912,t
spnx147926728,14,4,2,1,3,3,46,20:30:00,20:40:00,20,120,10,13.683,6.842,t
rsdl368090291,14,1,4,1,3,2,138,18:50:00,19:00:00,18,175,10,13.683,4.691,t
rvsn087371807,14,3,2,1,3,2,401,20:50:00,21:00:00,20,200,10,16.723,5.017,t
zrci549936722,14,2,3,1,3,2,94,22:10:00,22:25:00,22,120,15,16.723,8.362,t
zgzh973181378,14,1,2,4,3,3,110,20:45:00,21:00:00,20,200,15,12.099,3.630,t
ibix084034399,14,1,4,4,3,2,187,18:15:00,18:20:00,18,205,5,13.789,4.036,t
imnx954838059,14,5,3,1,3,3,8,23:20:00,23:30:00,23,210,10,12.117,3.462,t
tjnk665388136,14,6,3,1,3,4,308,22:35:00,22:45:00,22,90,10,19.364,12.909,t
seau592949189,14,4,2,1,3,3,166,20:10:00,20:20:00,20,140,10,12.117,5.193,t
yvix257205808,14,4,4,1,3,3,96,18:00:00,18:05:00,18,85,5,10.881,7.681,t
voan005394787,14,4,4,1,3,2,380,17:10:00,17:25:00,17,185,15,10.906,3.537,t
keqv101532863,14,6,3,1,3,2,253,23:35:00,23:40:00,23,145,5,12.099,5.006,t
lcea543913044,14,4,3,4,3,2,211,23:20:00,23:25:00,23,75,5,17.298,13.838,t
ftkd009981366,14,3,4,1,3,2,388,18:40:00,18:50:00,18,240,10,12.100,3.025,t
reqr200204023,14,6,3,1,3,3,252,22:30:00,22:40:00,22,75,10,19.878,15.902,t
upvx054087189,14,5,2,1,3,2,95,21:55:00,22:00:00,21,95,5,17.298,10.925,t
odhv317766688,14,1,4,1,3,2,385,17:45:00,17:50:00,17,160,5,12.162,4.561,t
oomb760378959,14,6,2,1,3,4,249,19:35:00,19:40:00,19,160,5,13.972,5.240,t
cguc948353435,14,6,4,1,3,2,382,17:40:00,17:55:00,17,220,15,12.117,3.305,t
ufow020901341,14,3,2,4,3,2,302,19:25:00,19:30:00,19,180,5,10.881,3.627,t
jufg808522290,14,4,3,4,3,3,383,23:40:00,23:55:00,23,120,15,20.181,10.091,t
yusu974027577,14,1,3,1,3,2,138,22:25:00,22:40:00,22,110,15,17.074,9.313,t
mrrg524827481,14,6,4,1,3,4,249,18:10:00,18:25:00,18,155,15,16.902,6.543,t
olgb364395160,14,5,2,1,3,2,140,22:00:00,22:10:00,22,110,10,10.906,5.949,t
bisn947489839,14,5,2,1,3,2,270,20:40:00,20:45:00,20,145,5,20.181,8.351,t
fjzy229735248,14,3,2,1,3,3,375,20:35:00,20:45:00,20,160,10,10.866,4.075,t
osza769676987,14,1,4,1,3,2,359,18:35:00,18:45:00,18,190,10,13.681,4.320,t
bajp746041960,14,2,2,1,3,2,67,19:25:00,19:40:00,19,215,15,16.834,4.698,t
ezwr855014857,14,1,2,1,3,2,206,21:20:00,21:35:00,21,200,15,12.100,3.630,t
eqpf336185386,14,5,4,1,3,2,386,17:25:00,17:35:00,17,165,10,10.565,3.842,t
qtvq755061083,14,2,2,4,3,3,272,19:25:00,19:40:00,19,245,15,13.991,3.426,t
qnyz285012941,14,1,2,1,3,2,364,21:50:00,22:00:00,21,255,10,12.257,2.884,t
jvhx012533114,14,4,3,1,3,3,421,23:15:00,23:20:00,23,130,5,13.406,6.187,t
hnzn231657621,14,6,4,1,3,2,94,18:35:00,18:50:00,18,115,15,19.883,10.374,t
avml754765602,14,3,3,1,3,2,365,23:25:00,23:30:00,23,75,5,20.253,16.202,t
hdwc056308450,14,5,3,1,3,2,67,23:25:00,23:40:00,23,115,15,12.580,6.563,t
hgxd613106009,14,1,2,1,3,2,269,19:35:00,19:45:00,19,185,10,10.641,3.451,t
eexm351564056,14,1,4,1,3,2,187,18:50:00,19:00:00,18,170,10,12.099,4.270,t
dsxz001526780,14,4,2,1,3,3,187,20:15:00,20:30:00,20,115,15,11.008,5.743,t
sjlw655700130,14,3,3,1,3,2,44,22:45:00,22:55:00,22,80,10,12.294,9.221,t
pfhf732808714,14,5,4,1,3,4,288,19:00:00,19:10:00,19,110,10,12.435,6.783,t
jrop316059747,14,2,4,4,3,3,164,17:25:00,17:40:00,17,150,15,10.868,4.347,t
wtpj725109559,14,5,3,1,3,2,252,23:55:00,00:10:00,23,95,15,10.430,6.587,t
hcrm038369088,14,1,3,4,3,3,265,00:00:00,00:10:00,0,155,10,12.294,4.759,t
icny146084051,14,2,2,4,3,2,116,19:40:00,19:45:00,19,245,5,12.074,2.957,t
tlwc657274435,14,5,2,1,3,2,186,19:20:00,19:30:00,19,150,10,14.022,5.609,t
fnbw591093884,14,1,2,1,3,3,264,20:40:00,20:50:00,20,200,10,20.253,6.076,t
jlet363874990,14,1,4,1,3,2,232,18:55:00,19:10:00,18,170,15,13.989,4.937,t
caqg882167018,14,5,4,4,3,3,232,18:35:00,18:40:00,18,70,5,10.757,9.220,t
vawo997428065,14,2,3,1,3,2,189,00:00:00,00:10:00,0,145,10,13.990,5.789,t
qfmh543644477,14,2,4,1,3,2,403,17:55:00,18:00:00,17,235,5,20.206,5.159,t
qhdx219978183,14,1,2,4,3,3,96,19:45:00,19:55:00,19,150,10,20.443,8.177,t
wdgy613229417,14,4,4,1,3,3,70,18:55:00,19:05:00,18,75,10,14.022,11.218,t
pkhe504618224,14,2,3,1,3,3,212,22:15:00,22:25:00,22,125,10,10.881,5.223,t
tczd929119841,14,6,2,1,3,2,336,20:20:00,20:30:00,20,210,10,10.867,3.105,t
nszq529854521,14,4,3,4,3,4,251,23:45:00,23:55:00,23,130,10,20.181,9.314,t
iwdn765067152,14,5,3,1,3,2,365,22:25:00,22:35:00,22,95,10,13.989,8.835,t
qibd572188244,14,6,4,1,1,3,247,18:35:00,18:40:00,18,185,5,13.970,4.531,t
xqkm789529983,14,1,2,1,1,2,118,19:50:00,20:05:00,19,150,15,20.181,8.072,t
swes013376929,14,4,4,1,1,3,386,17:15:00,17:25:00,17,100,10,16.852,10.111,t
oiqp268330723,14,1,2,1,1,2,268,21:00:00,21:10:00,21,245,10,13.767,3.372,t
esya663770882,14,2,4,1,1,3,321,18:35:00,18:40:00,18,170,5,20.181,7.123,t
tjej375333159,14,1,3,1,1,3,163,22:40:00,22:50:00,22,145,10,12.292,5.086,t
wntx498838027,14,1,2,1,1,2,235,19:15:00,19:30:00,19,190,15,12.232,3.863,t
bfdl136701220,14,1,4,1,1,2,117,17:20:00,17:35:00,17,185,15,12.435,4.033,t
jppz255130420,14,3,2,1,1,3,44,19:15:00,19:25:00,19,120,10,17.138,8.569,t
wpzt136449019,14,5,3,1,1,3,126,23:35:00,23:40:00,23,180,5,13.611,4.537,t
jnow515236777,14,4,4,1,1,3,274,17:25:00,17:40:00,17,165,15,17.073,6.208,t
fxjw910523780,14,1,2,1,1,3,67,20:45:00,20:55:00,20,190,10,19.618,6.195,t
yphr512395182,14,2,2,1,1,3,62,20:25:00,20:30:00,20,160,5,10.641,3.990,t
oahe379710817,14,2,3,4,1,2,141,23:55:00,00:10:00,23,105,15,13.611,7.778,t
soek724558672,14,3,4,1,1,2,116,18:30:00,18:40:00,18,130,10,12.464,5.753,t
oabd374325923,14,1,2,1,1,3,279,21:50:00,22:00:00,21,175,10,10.906,3.739,t
pmcw122107861,14,6,2,1,1,2,138,20:10:00,20:25:00,20,170,15,12.256,4.326,t
taey887622914,14,3,3,1,1,2,119,22:50:00,23:00:00,22,90,10,12.117,8.078,t
jbxu966588804,14,2,3,1,1,2,140,23:00:00,23:10:00,23,105,10,16.394,9.368,t
tdlx661953367,14,4,4,4,1,2,361,17:15:00,17:30:00,17,195,15,13.790,4.243,t
dmee748800687,14,1,3,4,1,3,210,23:10:00,23:15:00,23,130,5,19.761,9.120,t
beza856767167,14,1,4,1,1,4,328,17:50:00,18:05:00,17,220,15,12.420,3.387,t
omtr543244759,14,1,2,1,1,2,95,21:35:00,21:50:00,21,215,15,20.254,5.652,t
ryoi514961766,14,6,2,1,1,2,366,21:40:00,21:50:00,21,215,10,11.915,3.325,t
hmhe736819063,14,2,3,1,1,3,211,22:40:00,22:50:00,22,125,10,13.611,6.533,t
cwxp340741876,14,3,2,1,1,2,417,19:20:00,19:25:00,19,200,5,16.825,5.048,t
btct045216052,14,1,2,1,1,2,252,22:00:00,22:10:00,22,265,10,13.682,3.098,t
ygpv367457721,14,6,3,1,1,2,22,22:30:00,22:40:00,22,80,10,16.853,12.640,t
gnkl651807066,14,5,2,1,1,4,267,20:00:00,20:10:00,20,95,10,20.207,12.762,t
tnmw153852894,14,5,2,1,1,2,141,19:35:00,19:40:00,19,110,5,19.619,10.701,t
uipw892195168,14,1,2,1,1,2,160,19:45:00,19:55:00,19,170,10,12.436,4.389,t
esfz497758360,14,4,4,1,1,3,304,17:25:00,17:35:00,17,115,10,13.583,7.087,t
vfkz225913462,14,4,2,1,1,4,411,20:20:00,20:35:00,20,215,15,19.659,5.486,t
lnjg592045598,14,6,4,4,1,2,384,18:40:00,18:55:00,18,185,15,10.587,3.434,t
